Distance_to_2019,Distance_to_2024,LandCover_2019,LandCover_2024,latitude,longitude
0,10,2,1,-8.815751788,115.1054044
0,20,2,1,-8.821321343,115.088516
10,10,1,1,-8.798504135,115.1478048
10,14.14213562,1,1,-8.807577119,115.2061953
28.28427125,20,1,1,-8.837491018,115.1110637
14.14213562,14.14213562,1,1,-8.812517853,115.1116926
70.71067812,102.9563014,1,1,-8.777483557,115.1935291
58.30951895,31.6227766,1,1,-8.772812317,115.2176039
10,20,1,1,-8.798144808,115.1839171
31.6227766,41.23105626,1,1,-8.796258346,115.137564
22.36067977,10,1,1,-8.831292642,115.2101479
20,30,1,1,-8.833718094,115.0918398
0,10,2,1,-8.813955157,115.1544524
30,36.05551275,1,1,-8.813685663,115.1345996
10,10,1,1,-8.812428021,115.1246283
0,10,2,1,-8.795719357,115.2094293
170.8800749,330.6055051,1,1,-8.786017552,115.2186819
10,78.10249676,1,1,-8.833448599,115.1069315
20,20,1,1,-8.838479165,115.1659508
10,22.36067977,1,1,-8.836233376,115.1563388
14.14213562,41.23105626,1,1,-8.82823837,115.1052247
31.6227766,10,1,1,-8.842252089,115.1747543
0,10,2,1,-8.802995711,115.2227243
20,22.36067977,1,1,-8.781076818,115.1436726
22.36067977,30,1,1,-8.82760955,115.1027094
10,10,1,1,-8.808924592,115.2026021
22.36067977,30,1,1,-8.809822907,115.1217537
10,22.36067977,1,1,-8.834167251,115.178617
28.28427125,30,1,1,-8.795000705,115.1244486
22.36067977,14.14213562,1,1,-8.781076818,115.1929901
0,10,2,1,-8.786826036,115.2278447
0,10,2,1,-8.805510994,115.1421454
14.14213562,14.14213562,1,1,-8.793473569,115.1858036
0,10,2,1,-8.845486024,115.1211249
22.36067977,28.28427125,1,1,-8.811889032,115.2135615
14.14213562,14.14213562,1,1,-8.821860332,115.2180531
41.23105626,20,1,1,-8.843330067,115.178617
10,14.14213562,1,1,-8.804972005,115.122652
14.14213562,214.0093456,1,1,-8.777034399,115.2153581
0,89.4427191,2,1,-8.796707504,115.2088004
10,10,1,1,-8.786197215,115.2015241
10,22.36067977,1,1,-8.834885904,115.1516676
50,44.72135955,1,1,-8.801917733,115.2270362
10,10,1,1,-8.816111114,115.1277724
10,10,1,1,-8.813955157,115.2208379
31.6227766,10,1,1,-8.795449863,115.1799645
10,14.14213562,1,1,-8.831651969,115.1390013
10,22.36067977,1,1,-8.791227781,115.1381929
0,14.14213562,2,1,-8.810361896,115.1615491
36.05551275,40,1,1,-8.774788611,115.1783476
0,10,2,1,-8.814494147,115.1843663
30,30,1,1,-8.769847877,115.1804137
0,22.36067977,2,1,-8.826621403,115.1350488
10,10,1,1,-8.814943304,115.1014518
10,20,1,1,-8.837311355,115.0974992
31.6227766,31.6227766,1,1,-8.808116108,115.2219158
31.6227766,10,1,1,-8.822399321,115.1003738
0,10,2,1,-8.771644508,115.2213769
76.15773106,424.2640687,1,1,-8.781975133,115.2166158
10,85.44003745,1,1,-8.781076818,115.1467269
0,10,2,1,-8.824914604,115.2210175
0,30,2,1,-8.807756782,115.2193107
20,14.14213562,1,1,-8.844048719,115.157327
0,14.14213562,2,1,-8.810361896,115.1394505
40,30,1,1,-8.809822907,115.1973918
108.1665383,364.0054945,1,1,-8.785119237,115.2184124
10,14.14213562,1,1,-8.836862197,115.1340606
10,30,1,1,-8.821590837,115.1816713
0,10,2,1,-8.804522847,115.1349589
10,10,1,1,-8.837940176,115.1652321
0,10,2,1,-8.789700645,115.1580456
20,14.14213562,1,1,-8.801019417,115.1902951
0,10,2,1,-8.820782354,115.139181
20,20,1,1,-8.820872185,115.1095366
10,20,1,1,-8.827789213,115.2167954
10,10,1,1,-8.810451728,115.1560693
14.14213562,10,1,1,-8.824914604,115.164244
10,36.05551275,1,1,-8.838030007,115.2016139
14.14213562,28.28427125,1,1,-8.816560272,115.1725983
10,14.14213562,1,1,-8.829855338,115.1997275
0,10,2,1,-8.782424291,115.1798747
0,41.23105626,2,1,-8.842701247,115.1347793
44.72135955,50.99019514,1,1,-8.810990717,115.2081716
36.05551275,14.14213562,1,1,-8.840994447,115.1772696
10,10,1,1,-8.811619538,115.1591236
0,10,2,1,-8.829316349,115.1390912
0,10,2,1,-8.796617672,115.1199571
36.05551275,30,1,1,-8.812697516,115.1643338
20,20,1,1,-8.817009429,115.204219
10,10,1,1,-8.798593966,115.2049377
0,14.14213562,2,1,-8.7852989,115.1948766
22.36067977,10,1,1,-8.837760512,115.1415166
14.14213562,31.6227766,1,1,-8.842970741,115.1230113
31.6227766,10,1,1,-8.812517853,115.1249876
20,22.36067977,1,1,-8.796168515,115.1577761
14.14213562,28.28427125,1,1,-8.81763825,115.2129327
0,31.6227766,2,1,-8.807217793,115.206375
22.36067977,20,1,1,-8.804433015,115.147176
114.0175425,162.788206,1,1,-8.776764905,115.1935291
0,10,2,1,-8.812068695,115.1266046
31.6227766,10,1,1,-8.820962017,115.125347
14.14213562,22.36067977,1,1,-8.776854736,115.1676576
10,10,1,1,-8.82114168,115.1483438
0,14.14213562,2,1,-8.776764905,115.2206582
20,10,1,1,-8.837401186,115.1404386
22.36067977,10,1,1,-8.824914604,115.122652
31.6227766,10,1,1,-8.825723088,115.1287605
10,10,1,1,-8.777753051,115.171161
0,10,2,1,-8.755385001,115.2171548
30,14.14213562,1,1,-8.80057026,115.1344199
0,10,2,1,-8.781346313,115.1654118
10,14.14213562,1,1,-8.796707504,115.2271261
14.14213562,14.14213562,1,1,-8.811889032,115.1379234
22.36067977,20,1,1,-8.843150404,115.1531947
0,14.14213562,2,1,-8.837491018,115.1969427
40,56.56854249,1,1,-8.832999441,115.2158073
20,20,1,1,-8.82114168,115.098128
10,28.28427125,1,1,-8.813595831,115.1287605
0,14.14213562,2,1,-8.82760955,115.2094293
0,22.36067977,2,1,-8.847282654,115.1500506
40,40,1,1,-8.831831632,115.1606507
0,10,2,1,-8.811350043,115.1752034
20,20,1,1,-8.80470251,115.1443912
0,10,2,1,-8.787904014,115.2052072
50,10,1,1,-8.833538431,115.1753831
10,20,1,1,-8.823387468,115.1154655
31.6227766,10,1,1,-8.838838491,115.1574168
0,10,2,1,-8.791317612,115.2209277
22.36067977,20,1,1,-8.815931451,115.2209277
42.42640687,40,1,1,-8.841533437,115.1511286
10,10,1,1,-8.83641304,115.2064648
0,41.23105626,2,1,-8.841892763,115.1036077
10,10,1,1,-8.802816048,115.1688254
0,10,2,1,-8.802726216,115.207453
0,10,2,1,-8.835694387,115.0892347
22.36067977,10,1,1,-8.817458587,115.2035902
0,14.14213562,2,1,-8.835784219,115.1660406
14.14213562,10,1,1,-8.809822907,115.1869714
10,20,1,1,-8.79059896,115.1421454
14.14213562,20,1,1,-8.78062766,115.1513981
36.05551275,10,1,1,-8.812877179,115.1614592
14.14213562,14.14213562,1,1,-8.810900885,115.1714305
22.36067977,10,1,1,-8.819884038,115.1034281
122.0655562,184.3908891,1,1,-8.786826036,115.2201192
10,10,1,1,-8.783053112,115.164244
22.36067977,10,1,1,-8.829765506,115.1366657
0,41.23105626,2,1,-8.798683798,115.2083513
30,14.14213562,1,1,-8.829136686,115.2060157
22.36067977,14.14213562,1,1,-8.826621403,115.1927206
296.8164416,340,1,1,-8.787365025,115.2185022
20,10,1,1,-8.794641379,115.1187892
31.6227766,10,1,1,-8.809373749,115.129569
31.6227766,70.71067812,1,1,-8.841263942,115.1341504
22.36067977,20,1,1,-8.792395591,115.1529252
0,10,2,1,-8.811799201,115.1916426
14.14213562,20,1,1,-8.798504135,115.2103276
42.42640687,30,1,1,-8.841084279,115.1603812
0,20,2,1,-8.809733076,115.1912833
31.6227766,53.85164807,1,1,-8.826621403,115.1046857
20,42.42640687,1,1,-8.837580849,115.09175
10,10,1,1,-8.818446734,115.1770001
36.05551275,106.3014581,1,1,-8.783232775,115.2197599
0,10,2,1,-8.808924592,115.1425048
50,20,1,1,-8.844408046,115.1325335
10,31.6227766,1,1,-8.80766695,115.1681068
0,31.6227766,2,1,-8.814494147,115.1034281
0,10,2,1,-8.821590837,115.1172621
40,14.14213562,1,1,-8.818087408,115.1064823
30,20,1,1,-8.810541559,115.2102377
0,10,2,1,-8.823567131,115.178617
10,10,1,1,-8.812787348,115.196763
20,36.05551275,1,1,-8.820153533,115.1595728
0,10,2,1,-8.792395591,115.2134717
20,10,1,1,-8.820962017,115.1785272
36.05551275,10,1,1,-8.832011295,115.1067518
30,22.36067977,1,1,-8.842701247,115.1763713
10,14.14213562,1,1,-8.830035001,115.1268741
10,10,1,1,-8.815392462,115.2194904
0,10,2,1,-8.833268936,115.1555303
0,10,2,1,-8.827789213,115.1843663
41.23105626,22.36067977,1,1,-8.807487287,115.1824798
30,20,1,1,-8.811978864,115.1153757
10,10,1,1,-8.814853473,115.1103451
10,20,1,1,-8.827879044,115.1443014
0,10,2,1,-8.835694387,115.1072908
10,10,1,1,-8.825633256,115.105584
10,10,1,1,-8.819075555,115.1361267
28.28427125,70.71067812,1,1,-8.816650103,115.2126632
41.23105626,14.14213562,1,1,-8.790239634,115.1713407
10,36.05551275,1,1,-8.809912739,115.189307
0,10,2,1,-8.819434881,115.1792459
0,22.36067977,2,1,-8.832640115,115.09175
14.14213562,58.30951895,1,1,-8.820423027,115.2202989
30,10,1,1,-8.819614544,115.1661305
20,10,1,1,-8.816560272,115.1032484
0,10,2,1,-8.812158527,115.221826
10,10,1,1,-8.802097396,115.1547219
22.36067977,14.14213562,1,1,-8.817728082,115.1072908
10,36.05551275,1,1,-8.835424893,115.1436726
20,10,1,1,-8.826531571,115.1553507
10,10,1,1,-8.816290777,115.1870612
14.14213562,14.14213562,1,1,-8.806319478,115.1384624
20,14.14213562,1,1,-8.796797336,115.2265871
20,14.14213562,1,1,-8.843150404,115.1698136
20,28.28427125,1,1,-8.799492281,115.1910138
14.14213562,14.14213562,1,1,-8.835065567,115.1467269
0,41.23105626,2,1,-8.836053713,115.2053868
10,22.36067977,1,1,-8.841084279,115.1445709
10,10,1,1,-8.820423027,115.1752933
40,14.14213562,1,1,-8.795449863,115.1571473
0,10,2,1,-8.828148539,115.120496
14.14213562,20,1,1,-8.818356902,115.195685
14.14213562,10,1,1,-8.823207805,115.1690051
0,20,2,1,-8.798773629,115.1845459
10,10,1,1,-8.806049983,115.1139383
14.14213562,31.6227766,1,1,-8.808744929,115.1804137
10,14.14213562,1,1,-8.815482293,115.1419658
14.14213562,10,1,1,-8.821411174,115.1336115
14.14213562,10,1,1,-8.798683798,115.1780781
0,10,2,1,-8.790688792,115.1918223
28.28427125,14.14213562,1,1,-8.833358768,115.173856
22.36067977,10,1,1,-8.788532835,115.1388217
0,10,2,1,-8.788712498,115.2013444
10,10,1,1,-8.807217793,115.1805933
53.85164807,22.36067977,1,1,-8.822758647,115.2026919
41.23105626,36.05551275,1,1,-8.819794207,115.1372945
14.14213562,10,1,1,-8.841084279,115.145559
0,10,2,1,-8.834257083,115.1241791
10,20,1,1,-8.830035001,115.1902053
41.23105626,10,1,1,-8.789341319,115.2213769
10,10,1,1,-8.83057399,115.1999071
41.23105626,14.14213562,1,1,-8.848001307,115.1461879
10,10,1,1,-8.772273328,115.170622
10,10,1,1,-8.810631391,115.2039495
14.14213562,10,1,1,-8.804433015,115.1452896
50,28.28427125,1,1,-8.834526577,115.1058535
0,30,2,1,-8.81467381,115.0902228
10,10,1,1,-8.796168515,115.197302
22.36067977,30,1,1,-8.833807925,115.1216639
10,10,1,1,-8.785029405,115.1855341
0,10,2,1,-8.802905879,115.1464574
44.72135955,22.36067977,1,1,-8.808924592,115.2053868
30,10,1,1,-8.823117973,115.205836
0,10,2,1,-8.820243364,115.1961342
14.14213562,10,1,1,-8.79706683,115.1423251
10,10,1,1,-8.826621403,115.0844736
10,14.14213562,1,1,-8.806229646,115.1943376
31.6227766,30,1,1,-8.818895891,115.1281317
14.14213562,36.05551275,1,1,-8.819345049,115.2158971
0,10,2,1,-8.792036264,115.1376539
0,28.28427125,2,1,-8.830484159,115.1097163
10,10,1,1,-8.842791078,115.1866121
20,20,1,1,-8.806049983,115.2001766
31.6227766,40,1,1,-8.800929586,115.1266046
10,10,1,1,-8.80766695,115.1296589
14.14213562,30,1,1,-8.839916469,115.1285809
10,20,1,1,-8.828957023,115.1179808
14.14213562,10,1,1,-8.817099261,115.2001766
10,10,1,1,-8.775507263,115.2242515
28.28427125,10,1,1,-8.834796072,115.2017936
0,10,2,1,-8.823656962,115.1401692
10,10,1,1,-8.792126096,115.211675
60.8276253,20,1,1,-8.782693786,115.149332
31.6227766,31.6227766,1,1,-8.780447997,115.1687356
10,10,1,1,-8.791497275,115.162088
22.36067977,44.72135955,1,1,-8.817728082,115.197302
0,28.28427125,2,1,-8.837580849,115.2014343
0,10,2,1,-8.830484159,115.1764611
20,22.36067977,1,1,-8.835155398,115.1167231
30,31.6227766,1,1,-8.81584162,115.1431336
41.23105626,44.72135955,1,1,-8.830214664,115.1117824
28.28427125,10,1,1,-8.820692522,115.1908341
10,10,1,1,-8.81997387,115.0886957
0,10,2,1,-8.770117372,115.2172446
10,10,1,1,-8.830484159,115.1613694
20,10,1,1,-8.835694387,115.1473557
41.23105626,76.15773106,1,1,-8.830843485,115.0952534
14.14213562,30,1,1,-8.806588972,115.2045784
10,10,1,1,-8.819524712,115.1555303
14.14213562,44.72135955,1,1,-8.846114845,115.1340606
0,50.99019514,2,1,-8.810361896,115.1068417
0,10,2,1,-8.781436144,115.1884985
14.14213562,22.36067977,1,1,-8.792485422,115.1999071
22.36067977,22.36067977,1,1,-8.836323208,115.1945172
0,10,2,1,-8.829316349,115.1915528
0,22.36067977,2,1,-8.838030007,115.1942477
122.0655562,125.2996409,1,1,-8.79059896,115.2158971
0,10,2,1,-8.822129827,115.1624474
0,44.72135955,2,1,-8.813416168,115.215987
10,10,1,1,-8.814404315,115.1266944
14.14213562,14.14213562,1,1,-8.795090536,115.2093394
14.14213562,10,1,1,-8.797515988,115.1405285
14.14213562,10,1,1,-8.796707504,115.1756526
10,20,1,1,-8.806049983,115.2322465
10,50,1,1,-8.827429887,115.0974992
14.14213562,30,1,1,-8.817548419,115.1750238
0,10,2,1,-8.801558407,115.2182328
0,10,2,1,-8.820962017,115.1338809
14.14213562,50,1,1,-8.833268936,115.0887855
10,10,1,1,-8.791317612,115.2217362
0,22.36067977,2,1,-8.814404315,115.0903127
10,10,1,1,-8.766793605,115.2158073
0,10,2,1,-8.785388731,115.195685
0,10,2,1,-8.837131692,115.1778984
22.36067977,40,1,1,-8.810361896,115.2164361
10,10,1,1,-8.784041258,115.2257786
0,10,2,1,-8.831651969,115.1924511
10,14.14213562,1,1,-8.841623268,115.1981105
14.14213562,14.14213562,1,1,-8.834346914,115.1313657
44.72135955,20,1,1,-8.81647044,115.13972
41.23105626,10,1,1,-8.834167251,115.1690051
10,20,1,1,-8.811529706,115.1367556
10,82.46211251,1,1,-8.829136686,115.0976788
10,10,1,1,-8.826890898,115.2096988
14.14213562,22.36067977,1,1,-8.80703813,115.1814018
14.14213562,41.23105626,1,1,-8.828148539,115.105584
14.14213562,10,1,1,-8.833538431,115.1528354
10,20,1,1,-8.843240236,115.1665796
44.72135955,10,1,1,-8.813236505,115.1784374
10,10,1,1,-8.814943304,115.1559795
0,22.36067977,2,1,-8.798504135,115.1811323
22.36067977,50,1,1,-8.792395591,115.1352284
14.14213562,10,1,1,-8.846833497,115.1662203
20,36.05551275,1,1,-8.826351908,115.2035902
14.14213562,10,1,1,-8.763200344,115.2185022
20,20,1,1,-8.793743064,115.1537337
10,10,1,1,-8.844408046,115.1878697
0,10,2,1,-8.812607685,115.105045
44.72135955,20,1,1,-8.825184098,115.0985772
22.36067977,28.28427125,1,1,-8.782334459,115.1422353
0,20,2,1,-8.817907745,115.0984873
20,86.02325267,1,1,-8.794012558,115.2182328
0,10,2,1,-8.816290777,115.0958822
14.14213562,22.36067977,1,1,-8.843779225,115.1681966
28.28427125,70,1,1,-8.810811054,115.2080818
22.36067977,10,1,1,-8.823207805,115.1292097
20,10,1,1,-8.78646671,115.1534642
10,14.14213562,1,1,-8.841174111,115.1381929
10,10,1,1,-8.796976999,115.1607406
40,36.05551275,1,1,-8.820423027,115.0895042
10,31.6227766,1,1,-8.815661956,115.0964212
10,10,1,1,-8.815033136,115.1839171
20,28.28427125,1,1,-8.802187227,115.2331448
10,14.14213562,1,1,-8.807217793,115.133342
31.6227766,10,1,1,-8.821590837,115.1911036
20,28.28427125,1,1,-8.805600825,115.1939782
0,20,2,1,-8.792844748,115.1767306
14.14213562,64.03124237,1,1,-8.832550284,115.0910313
0,10,2,1,-8.826980729,115.156788
22.36067977,10,1,1,-8.809463581,115.1893968
20,10,1,1,-8.792036264,115.1426844
0,10,2,1,-8.802995711,115.1875104
14.14213562,30,1,1,-8.795719357,115.1681966
20,30,1,1,-8.788981993,115.145559
10,10,1,1,-8.788892161,115.1569676
20,20,1,1,-8.821950163,115.1832883
0,14.14213562,2,1,-8.846204676,115.1199571
10,14.14213562,1,1,-8.816739935,115.1884087
30,10,1,1,-8.80883476,115.1225622
20,20,1,1,-8.762302029,115.2206582
44.72135955,50,1,1,-8.787275193,115.1549914
10,10,1,1,-8.844048719,115.181312
10,28.28427125,1,1,-8.824465446,115.2150886
10,14.14213562,1,1,-8.820962017,115.2017936
50,14.14213562,1,1,-8.816650103,115.1023501
0,14.14213562,2,1,-8.818895891,115.1876002
30,31.6227766,1,1,-8.822399321,115.0961517
10,10,1,1,-8.833718094,115.0964212
14.14213562,10,1,1,-8.785748058,115.1593931
20,50,1,1,-8.818536565,115.2035004
10,10,1,1,-8.806588972,115.162088
41.23105626,44.72135955,1,1,-8.792485422,115.1694542
10,10,1,1,-8.837401186,115.1325335
10,10,1,1,-8.794371884,115.1646932
10,10,1,1,-8.818446734,115.220209
50.99019514,295.4657341,1,1,-8.777932715,115.2152683
72.80109889,40,1,1,-8.825812919,115.1741255
0,10,2,1,-8.792665085,115.1439421
36.05551275,10,1,1,-8.820782354,115.1514879
14.14213562,10,1,1,-8.800390597,115.190385
41.23105626,20,1,1,-8.796887167,115.1438522
22.36067977,14.14213562,1,1,-8.840994447,115.1074705
10,14.14213562,1,1,-8.811978864,115.1075603
0,10,2,1,-8.800480428,115.1483438
22.36067977,10,1,1,-8.814404315,115.2000868
41.23105626,10,1,1,-8.825812919,115.1260656
22.36067977,31.6227766,1,1,-8.810631391,115.1434929
10,10,1,1,-8.825902751,115.095972
22.36067977,10,1,1,-8.813775494,115.1053145
22.36067977,20,1,1,-8.797785482,115.163166
10,10,1,1,-8.789880308,115.1843663
10,14.14213562,1,1,-8.807127961,115.1292995
20,10,1,1,-8.791317612,115.1310063
50,40,1,1,-8.820962017,115.1372945
22.36067977,14.14213562,1,1,-8.806948298,115.2317075
14.14213562,10,1,1,-8.807307624,115.1513981
0,28.28427125,2,1,-8.806678804,115.1719695
10,14.14213562,1,1,-8.846653834,115.1304673
22.36067977,10,1,1,-8.840455458,115.1560693
10,10,1,1,-8.839467312,115.1608304
30,53.85164807,1,1,-8.796348178,115.2095191
20,10,1,1,-8.84701316,115.1363064
28.28427125,20,1,1,-8.835963882,115.1030687
10,36.05551275,1,1,-8.814224652,115.1655915
14.14213562,20,1,1,-8.83290961,115.1853544
30,20,1,1,-8.817278924,115.1459184
20,10,1,1,-8.818446734,115.1114231
10,28.28427125,1,1,-8.798773629,115.1343301
10,162.788206,1,1,-8.783951427,115.2201192
20,10,1,1,-8.811978864,115.1845459
10,10,1,1,-8.780268334,115.1451099
0,14.14213562,2,1,-8.793114243,115.1737661
22.36067977,10,1,1,-8.833628262,115.1367556
0,22.36067977,2,1,-8.843060573,115.1840968
14.14213562,10,1,1,-8.806678804,115.1281317
10,10,1,1,-8.798144808,115.1628965
41.23105626,60,1,1,-8.809912739,115.1714305
44.72135955,50,1,1,-8.781436144,115.2004461
36.05551275,36.05551275,1,1,-8.838658828,115.1627169
10,10,1,1,-8.781525976,115.1700831
0,10,2,1,-8.827699381,115.1837374
22.36067977,22.36067977,1,1,-8.834796072,115.0913906
10,22.36067977,1,1,-8.809733076,115.2291922
0,22.36067977,2,1,-8.84350973,115.1550812
30,211.896201,1,1,-8.775237769,115.1816713
0,10,2,1,-8.806049983,115.1398997
14.14213562,14.14213562,1,1,-8.794371884,115.1421454
0,10,2,1,-8.847102991,115.1481642
0,10,2,1,-8.797246493,115.2231735
10,22.36067977,1,1,-8.825723088,115.2152683
10,20,1,1,-8.830484159,115.1134892
10,10,1,1,-8.781346313,115.1929003
0,10,2,1,-8.839197817,115.1815815
42.42640687,10,1,1,-8.829046854,115.0985772
10,10,1,1,-8.780358166,115.1654118
20,14.14213562,1,1,-8.821411174,115.1083688
0,10,2,1,-8.830933316,115.1588541
14.14213562,10,1,1,-8.829585843,115.1345098
0,67.08203932,2,1,-8.813506,115.1684661
0,10,2,1,-8.830933316,115.1688254
0,14.14213562,2,1,-8.779280187,115.1933494
0,10,2,1,-8.846923328,115.1258859
31.6227766,10,1,1,-8.797515988,115.140798
20,10,1,1,-8.808385603,115.1954155
63.2455532,194.1648784,1,1,-8.777214062,115.2145497
10,10,1,1,-8.803085542,115.1338809
0,10,2,1,-8.812607685,115.1195977
10,14.14213562,1,1,-8.835604556,115.1411573
20,10,1,1,-8.808026277,115.1896663
0,10,2,1,-8.815212799,115.1328928
0,0,2,2,-8.77299198,115.1755628
0,0,2,2,-8.822848479,115.1420556
20,0,1,2,-8.795180368,115.1435828
10,0,1,2,-8.848540296,115.1600219
14.14213562,0,1,2,-8.81000257,115.1696339
14.14213562,0,1,2,-8.827070561,115.2131124
0,0,2,2,-8.837940176,115.1728678
0,0,2,2,-8.815122967,115.1736763
0,0,2,2,-8.768680067,115.1726882
10,0,1,2,-8.795360031,115.1694542
0,0,2,2,-8.787724351,115.1990088
0,0,2,2,-8.778471704,115.1920019
0,0,2,2,-8.82877736,115.1318148
0,0,2,2,-8.839646975,115.1942477
0,0,2,2,-8.757990115,115.2217362
0,0,2,2,-8.79823464,115.1946969
0,0,2,2,-8.802546553,115.1953257
0,0,2,2,-8.822578984,115.2105971
20,0,1,2,-8.829496012,115.199458
10,0,1,2,-8.788712498,115.1569676
0,0,2,2,-8.809194086,115.1340606
0,0,2,2,-8.803804195,115.1516676
0,0,2,2,-8.7935634,115.1806832
0,0,2,2,-8.81467381,115.1529252
0,0,2,2,-8.814044989,115.1092671
0,0,2,2,-8.799941439,115.1707119
0,0,2,2,-8.828148539,115.0864499
10,0,1,2,-8.812068695,115.18769
0,0,2,2,-8.826801066,115.1519371
0,0,2,2,-8.836772366,115.0891448
10,0,1,2,-8.818716228,115.1619084
0,0,2,2,-8.789251487,115.1759221
14.14213562,0,1,2,-8.810182233,115.1761018
10,0,1,2,-8.846564002,115.1569676
20,0,1,2,-8.833268936,115.1027094
22.36067977,0,1,2,-8.821590837,115.1305572
0,0,2,2,-8.824914604,115.1362166
10,0,1,2,-8.83407742,115.1365759
0,0,2,2,-8.79473121,115.2009851
0,0,2,2,-8.784580248,115.1590338
14.14213562,0,1,2,-8.836952029,115.1344199
0,0,2,2,-8.830843485,115.140798
14.14213562,0,1,2,-8.814404315,115.1115129
0,0,2,2,-8.828957023,115.163166
0,0,2,2,-8.809373749,115.163166
0,0,2,2,-8.828687528,115.1753831
20,0,1,2,-8.777842883,115.1664898
50,0,1,2,-8.815751788,115.1602914
0,0,2,2,-8.784220922,115.1826595
31.6227766,0,1,2,-8.815482293,115.1681966
14.14213562,0,1,2,-8.81647044,115.1240893
0,0,2,2,-8.807307624,115.2309888
14.14213562,0,1,2,-8.829855338,115.1462777
0,0,2,2,-8.791587107,115.1803238
0,0,2,2,-8.803804195,115.1416963
0,0,2,2,-8.836502871,115.1260656
10,0,1,2,-8.794551547,115.1444811
10,0,1,2,-8.832280789,115.1554405
0,0,2,2,-8.834346914,115.1561592
0,0,2,2,-8.83587405,115.196763
30,0,1,2,-8.835155398,115.1587643
0,0,2,2,-8.804612678,115.1924511
0,0,2,2,-8.757900284,115.2179633
0,0,2,2,-8.822848479,115.1636152
10,0,1,2,-8.80236689,115.1346894
20,0,1,2,-8.829675675,115.1248978
0,0,2,2,-8.816650103,115.1632559
0,0,2,2,-8.825723088,115.147715
0,0,2,2,-8.77999884,115.1713407
20,0,1,2,-8.831112979,115.1555303
10,0,1,2,-8.804522847,115.1195079
0,0,2,2,-8.795988852,115.2000868
0,0,2,2,-8.813416168,115.1178011
0,0,2,2,-8.798593966,115.2017936
0,0,2,2,-8.787993846,115.1783476
0,0,2,2,-8.80119908,115.154093
0,0,2,2,-8.807577119,115.2010749
0,0,2,2,-8.786646373,115.1886782
14.14213562,0,1,2,-8.775417432,115.1696339
0,0,2,2,-8.808295771,115.1288504
10,0,1,2,-8.843869056,115.1351386
0,0,2,2,-8.801468575,115.1760119
0,0,2,2,-8.783861595,115.1999071
10,0,1,2,-8.810361896,115.1229215
0,0,2,2,-8.796168515,115.1877799
10,0,1,2,-8.794461716,115.1280419
14.14213562,0,1,2,-8.807487287,115.1142977
0,0,2,2,-8.82114168,115.0851923
0,0,2,2,-8.812697516,115.1960444
0,0,2,2,-8.794641379,115.1774492
22.36067977,0,1,2,-8.827699381,115.1462777
0,0,2,2,-8.807487287,115.2219158
10,0,1,2,-8.832370621,115.1536439
0,0,2,2,-8.844318214,115.1673881
10,0,1,2,-8.824195952,115.1464574
0,0,2,2,-8.785748058,115.1682864
0,0,2,2,-8.833987588,115.1234605
0,0,2,2,-8.782693786,115.2020631
10,0,1,2,-8.837580849,115.1441217
0,0,2,2,-8.783232775,115.1864324
0,0,2,2,-8.811439875,115.1040569
0,0,2,2,-8.801109249,115.2350312
0,0,2,2,-8.772722486,115.1746645
10,0,1,2,-8.783592101,115.2016139
10,0,1,2,-8.781346313,115.1877799
0,0,2,2,-8.782424291,115.1584948
0,0,2,2,-8.802277059,115.1768204
14.14213562,0,1,2,-8.816560272,115.1213045
0,0,2,2,-8.826351908,115.1294792
0,0,2,2,-8.820512859,115.1461879
0,0,2,2,-8.795360031,115.2153581
0,0,2,2,-8.770836024,115.1761916
0,0,2,2,-8.790149802,115.1682864
0,0,2,2,-8.792395591,115.1678373
22.36067977,0,1,2,-8.794192221,115.1570575
0,0,2,2,-8.810990717,115.1481642
0,0,2,2,-8.804253352,115.2032309
10,0,1,2,-8.809014423,115.1074705
0,0,2,2,-8.825812919,115.1593033
0,0,2,2,-8.784220922,115.1731373
0,0,2,2,-8.803714363,115.2071835
0,0,2,2,-8.833987588,115.1629864
0,0,2,2,-8.811260212,115.0996551
31.6227766,0,1,2,-8.83470624,115.1596626
0,0,2,2,-8.793743064,115.1579558
0,0,2,2,-8.827070561,115.0882465
0,0,2,2,-8.806499141,115.1730475
22.36067977,0,1,2,-8.803175374,115.2269464
0,0,2,2,-8.800390597,115.2128429
28.28427125,0,1,2,-8.827250224,115.098128
50,0,1,2,-8.840814784,115.1716102
0,0,2,2,-8.816560272,115.0960619
0,0,2,2,-8.836592703,115.2015241
0,0,2,2,-8.835514724,115.1809527
0,0,2,2,-8.831651969,115.2095191
0,0,2,2,-8.794371884,115.2114954
10,0,1,2,-8.825184098,115.2113157
0,0,2,2,-8.807127961,115.1571473
0,0,2,2,-8.791856601,115.1621779
10,0,1,2,-8.839646975,115.1239096
0,0,2,2,-8.791407444,115.2108666
0,0,2,2,-8.815033136,115.1735865
0,0,2,2,-8.802726216,115.1966732
20,0,1,2,-8.836053713,115.2043089
0,0,2,2,-8.813955157,115.1913731
0,0,2,2,-8.826262077,115.2094293
0,0,2,2,-8.836952029,115.1519371
0,0,2,2,-8.784490416,115.1968528
0,0,2,2,-8.782783617,115.1770899
0,0,2,2,-8.781705639,115.1866121
20,0,1,2,-8.84054529,115.1081891
14.14213562,0,1,2,-8.816829766,115.1916426
